"Species","Year","Region","Index","Index_q_0.025","Index_q_0.05","Index_q_0.25","Index_q_0.75","Index_q_0.95","Index_q_0.975"
"Hirundinidae1",2000,"CA-BC-5",5.87808455530698,4.58345112409108,4.79710104489282,5.44535777878136,6.38211108632824,7.21489967273633,7.51823952666681
"Hirundinidae1",2001,"CA-BC-5",5.47595665711104,4.30709685186059,4.47023602859974,5.04805963466097,5.94787923184384,6.67298105161831,6.93336620289719
"Hirundinidae1",2002,"CA-BC-5",5.04946917815936,3.82368148925205,3.9940599494378,4.62473925068122,5.50049564422453,6.1917886354622,6.40734977514489
"Hirundinidae1",2003,"CA-BC-5",5.18532427211492,4.08432581784389,4.27359501786151,4.79536970836073,5.6394003687547,6.37286291519139,6.61079718931644
"Hirundinidae1",2004,"CA-BC-5",5.61561808430363,4.34677251200983,4.51598908291486,5.09196350228098,6.25838050990448,7.48892811404149,7.98258005027042
"Hirundinidae1",2005,"CA-BC-5",5.03476649190464,4.00640823726568,4.14415101450759,4.64095503867736,5.48192620324259,6.22953433034206,6.53094812529043
"Hirundinidae1",2006,"CA-BC-5",4.8322296806266,3.73039976160434,3.89496741156715,4.45278452045401,5.27688742932302,5.98068147103181,6.23422842582801
"Hirundinidae1",2007,"CA-BC-5",4.67305168007476,3.65202044149964,3.81748567450262,4.2990764977568,5.10855313915999,5.74411855946808,5.98913285388165
"Hirundinidae1",2008,"CA-BC-5",4.67863707081419,3.57893976696772,3.75203832297565,4.28303019073339,5.1250405380035,5.8296206397438,6.09898213211974
"Hirundinidae1",2009,"CA-BC-5",4.48583928750062,3.44432670691822,3.57954750804259,4.1134864624141,4.89162826013527,5.55772495631406,5.77758318399066
"Hirundinidae1",2010,"CA-BC-5",4.33373116631225,3.3169947140783,3.46321821621478,3.97989317758661,4.72333108279624,5.35696650223681,5.57690255542158
"Hirundinidae1",2011,"CA-BC-5",4.2271614084116,3.18993759722211,3.35476712951016,3.86209770122974,4.59743507409618,5.25252573937163,5.47428745103162
"Hirundinidae1",2012,"CA-BC-5",4.20716433770553,3.24545339475316,3.38741704139469,3.85441926011983,4.56189394557986,5.19322336723786,5.40615651534352
"Hirundinidae1",2013,"CA-BC-5",4.28933093444725,3.29200542232116,3.42390869846345,3.9235683661443,4.68033820836763,5.34551456337818,5.56637722758981
"Hirundinidae1",2014,"CA-BC-5",4.26649085870667,3.22591316402395,3.37616872615713,3.89715235904008,4.66031605832645,5.3430469544804,5.54699610502643
"Hirundinidae1",2015,"CA-BC-5",4.27161374389224,3.17060578291753,3.33158107874917,3.86457566011962,4.67712939100192,5.37118468925815,5.58520651799293
"Hirundinidae1",2016,"CA-BC-5",4.14641285426615,3.05849524225959,3.17612201635757,3.74708549454434,4.56231695797843,5.21374864224852,5.43346244564641
"Hirundinidae1",2017,"CA-BC-5",4.45209184530914,3.23149963898162,3.44027791331173,4.00589365898976,4.93769090710395,5.8017018757183,6.09226423079552
"Hirundinidae1",2018,"CA-BC-5",4.10436196311578,2.85296759840436,3.01769459722888,3.64419886011056,4.61135232761753,5.38031631866928,5.70610486604955
"Hirundinidae1",2019,"CA-BC-5",4.168197660912,2.83950815353744,3.03809287115135,3.65328024253101,4.72743480003843,5.59507954907289,6.04092104595201
"Hirundinidae1",1970,"CA-BC-6",0.807124408182414,0.219899117314743,0.275449782548987,0.517389363322466,1.28214478527541,2.47241652454948,3.18221978114449
"Hirundinidae1",1971,"CA-BC-6",0.876686895587401,0.275625305848822,0.332893881916454,0.582686948498213,1.30356631174148,2.40174690331999,2.94026823536899
"Hirundinidae1",1972,"CA-BC-6",0.932704970076627,0.336031204165679,0.403890813028924,0.657000917564178,1.33666012408719,2.21053540908128,2.69543826982541
"Hirundinidae1",1973,"CA-BC-6",1.00306554584022,0.397656674801593,0.462618638091408,0.72595956385644,1.37307297320342,2.19983444464941,2.57366174068646
"Hirundinidae1",1974,"CA-BC-6",1.0576545530941,0.483053333535139,0.545195476210308,0.800984480707407,1.40409509965819,2.10921681587137,2.45917569527863
"Hirundinidae1",1975,"CA-BC-6",1.14478488202745,0.550309911494927,0.624392780629156,0.892258325123602,1.47142889913076,2.16716027639172,2.48587710287066
"Hirundinidae1",1976,"CA-BC-6",1.21856058148725,0.634143453811486,0.697606310908617,0.978080704223472,1.51845099646659,2.12749522553644,2.39540015928366
"Hirundinidae1",1977,"CA-BC-6",1.29026803997553,0.687262919542309,0.75166269672454,1.03695083807704,1.59029337448788,2.18374264719334,2.44968383207422
"Hirundinidae1",1978,"CA-BC-6",1.33315590607985,0.736109312845399,0.804364208919935,1.09616080844486,1.63768377171373,2.20668143998805,2.44913346232014
"Hirundinidae1",1979,"CA-BC-6",1.36292548961142,0.78038533189891,0.846097036708188,1.12829564477991,1.64605056687874,2.20145899801787,2.42651552576771
"Hirundinidae1",1980,"CA-BC-6",1.38511739603226,0.791053859221839,0.870219635180388,1.15233408683791,1.66330305223057,2.18965377040892,2.39801255353032
"Hirundinidae1",1981,"CA-BC-6",1.46730706578093,0.864284377739973,0.940300983392406,1.22180357845535,1.73568095337463,2.3014396639948,2.51055198855511
"Hirundinidae1",1982,"CA-BC-6",1.44818845209576,0.862489116576807,0.936573919134832,1.21393439010183,1.70856444569573,2.23908120312587,2.45709070378917
"Hirundinidae1",1983,"CA-BC-6",1.46283658997544,0.83905571627539,0.923801205225288,1.22235513797628,1.73511277531199,2.31273420167499,2.55877113443683
"Hirundinidae1",1984,"CA-BC-6",1.47771172463539,0.866438288585893,0.939761037370115,1.23126345468161,1.75385696550532,2.280970924169,2.52071928448041
"Hirundinidae1",1985,"CA-BC-6",1.45551966644644,0.848298816760609,0.919552146583381,1.22158311718764,1.74422968466136,2.29200486568081,2.5594656554203
"Hirundinidae1",1986,"CA-BC-6",1.44153119476283,0.827726271833298,0.9114441321894,1.19819279667809,1.73845002780355,2.32905290895515,2.5454010027388
"Hirundinidae1",1987,"CA-BC-6",1.44370215670331,0.842517132180163,0.91863225363333,1.19916439353965,1.74847031321653,2.35843763756043,2.63494761951354
"Hirundinidae1",1988,"CA-BC-6",1.37360530063707,0.775569105570141,0.858642265181455,1.1501055133024,1.67504122697926,2.29255224894405,2.53121542675446
"Hirundinidae1",1989,"CA-BC-6",1.30290632135261,0.731406055687205,0.806218999896729,1.07673851550687,1.57617553118914,2.168007537947,2.41026003490335
"Hirundinidae1",1990,"CA-BC-6",1.28422299900617,0.718382457501956,0.784847535759948,1.06136169058132,1.55580817450734,2.13407545836225,2.3661767059639
"Hirundinidae1",1991,"CA-BC-6",1.20572676816817,0.673936160323089,0.73450736279871,1.00275044446386,1.46939070955547,2.03876226352729,2.23198115749614
"Hirundinidae1",1992,"CA-BC-6",1.16811496166243,0.647501351008533,0.712396362049315,0.961356106168256,1.42827978904293,1.97422921247964,2.19595898702126
"Hirundinidae1",1993,"CA-BC-6",1.1302086096533,0.632699241455179,0.696531721136571,0.933079537338797,1.39685065402149,1.92609860510528,2.16150084198619
"Hirundinidae1",1994,"CA-BC-6",1.14182036197561,0.640386039408169,0.696482617255066,0.938919836682084,1.40854483767731,1.95745125276501,2.23507225880807
"Hirundinidae1",1995,"CA-BC-6",1.09030588264975,0.606422115933659,0.665654053243216,0.893585210649951,1.33734994443785,1.88593936695158,2.09099271761313
"Hirundinidae1",1996,"CA-BC-6",1.05816813183657,0.582642027759108,0.645669876715321,0.866146964159236,1.31708062447339,1.87044647636735,2.06068386993579
"Hirundinidae1",1997,"CA-BC-6",1.03709764041487,0.566995493955579,0.625224228441742,0.846103668308632,1.27710615621689,1.79917876526524,1.99284754955725
"Hirundinidae1",1998,"CA-BC-6",0.989233433279392,0.545312623247468,0.600910817926547,0.804630410472847,1.22936501416405,1.72756066213586,1.93400550608502
"Hirundinidae1",1999,"CA-BC-6",0.95095596087006,0.511570169586487,0.563501065069288,0.764670162384554,1.17784680303966,1.67426103365989,1.84363664981272
"Hirundinidae1",2000,"CA-BC-6",0.910487490757903,0.485210323894419,0.5409967746542,0.729146404136871,1.13397472370449,1.60356862059553,1.81681068224713
"Hirundinidae1",2001,"CA-BC-6",0.854385880750908,0.456208718758315,0.503950928331871,0.68713385295894,1.06990512561972,1.50116215805832,1.67914397039249
"Hirundinidae1",2002,"CA-BC-6",0.816289081799751,0.419272481827846,0.469748560650683,0.646935765760135,1.02197578343822,1.45686771587909,1.61012140287725
"Hirundinidae1",2003,"CA-BC-6",0.806568012007816,0.414744685999828,0.464870409833683,0.637228707242194,1.00422770890999,1.45232935520884,1.61049639667153
"Hirundinidae1",2004,"CA-BC-6",0.796498251839824,0.418806447373458,0.457065285262399,0.632176767415263,1.00307986793065,1.45458062923599,1.61167646723346
"Hirundinidae1",2005,"CA-BC-6",0.799248499143145,0.406670536764738,0.460144240505167,0.629194084836944,1.00494513517302,1.45805635706717,1.60978097943164
"Hirundinidae1",2006,"CA-BC-6",0.817842492995479,0.428201959463686,0.47190403849529,0.643832497173498,1.02015966746665,1.48220450981099,1.63968512174817
"Hirundinidae1",2007,"CA-BC-6",0.815777817649759,0.429675292505344,0.473834424822456,0.646632106574061,1.03070444350427,1.49553325359582,1.64973802573896
"Hirundinidae1",2008,"CA-BC-6",0.811442538011648,0.417090713149595,0.462882297933636,0.636474224434452,1.01760513334906,1.45385140127532,1.61032859003595
"Hirundinidae1",2009,"CA-BC-6",0.819815378782718,0.436306949970533,0.475584898551515,0.648101132061027,1.0429857306934,1.50354969189216,1.66672693150242
"Hirundinidae1",2010,"CA-BC-6",0.805542696365684,0.41827879557145,0.463057149424431,0.6396226869793,1.02073538096721,1.44529394532055,1.61713429688903
"Hirundinidae1",2011,"CA-BC-6",0.799181059568728,0.417366421028552,0.457598814637923,0.635528216043473,1.00990210596165,1.41178978589321,1.56436393362707
"Hirundinidae1",2012,"CA-BC-6",0.798099457529902,0.411061715530189,0.457741570101159,0.638238286359608,1.01286330408605,1.40360660553056,1.56607627119885
"Hirundinidae1",2013,"CA-BC-6",0.834334853106133,0.435770513183317,0.486373969525051,0.669078899958873,1.05065723192185,1.47509552062314,1.64992347671399
"Hirundinidae1",2014,"CA-BC-6",0.851741286881097,0.454459267094085,0.495493637337147,0.68234062304285,1.06911606465674,1.4980828711149,1.71223469265588
"Hirundinidae1",2015,"CA-BC-6",0.848236311811182,0.442321188868458,0.489754578981914,0.677571582068703,1.05026300730322,1.4725931525745,1.63768044134493
"Hirundinidae1",2016,"CA-BC-6",0.851401591197371,0.440421490448619,0.48258068457096,0.671879581685532,1.07209094440033,1.51517393007059,1.67525205435282
"Hirundinidae1",2017,"CA-BC-6",0.840522497508424,0.400698544844779,0.44727994522714,0.650541877494109,1.06381120718377,1.50632661986874,1.70315187312873
"Hirundinidae1",2018,"CA-BC-6",0.889764997764368,0.411740456989961,0.46765744297396,0.682494580927488,1.14893279775758,1.65032592382731,1.87082702464607
"Hirundinidae1",2019,"CA-BC-6",0.852236900084529,0.372522152547898,0.417483246176189,0.634507376082208,1.11726403952149,1.65825585892895,1.90294317633585
"Hirundinidae1",1970,"CA-BC-9",6.47551253297902,3.81646114517313,4.18912015320538,5.42842674846029,7.75289512927296,10.0503400882717,10.8459794410919
"Hirundinidae1",1971,"CA-BC-9",6.9478877550496,4.41748423320713,4.72604784650012,5.97271780841981,8.13321916220951,10.1452229652446,10.8912210596902
"Hirundinidae1",1972,"CA-BC-9",7.47592441231775,5.05118569894971,5.36233142760491,6.52033673608056,8.5245396123585,10.4347448270728,11.245854076876
"Hirundinidae1",1973,"CA-BC-9",7.69684173516899,5.43075037776389,5.72239974671747,6.83670886494574,8.73945350313557,10.2279262860378,10.875720991566
"Hirundinidae1",1974,"CA-BC-9",8.16208419423374,6.09338606367237,6.31074522710501,7.35401927751678,9.11086165334926,10.6678251088803,11.1756115621995
"Hirundinidae1",1975,"CA-BC-9",8.62760155405805,6.54293834887331,6.78641769724877,7.81439836612067,9.56145703689845,11.0806903048999,11.8184099148785
"Hirundinidae1",1976,"CA-BC-9",8.71889556973622,6.55339257771177,6.87627706459311,7.93780358717729,9.61300540419937,11.073214689706,11.5533232767479
"Hirundinidae1",1977,"CA-BC-9",8.92716753741987,6.76856237498774,7.06827544334401,8.11635905673284,9.85162518841407,11.475792013303,12.0755041340243
"Hirundinidae1",1978,"CA-BC-9",8.83875256541461,6.80068451573706,7.08777210321053,8.07115144177975,9.70188517758796,11.1347454942896,11.715092966401
"Hirundinidae1",1979,"CA-BC-9",8.85199960762534,6.72782165054166,7.05032687000779,8.07971576711287,9.68669876678859,11.1619316679169,11.6165433493752
"Hirundinidae1",1980,"CA-BC-9",8.84358608741175,6.84832988399725,7.13762229384473,8.12069302083037,9.63316524031388,10.9404677409449,11.3324445944526
"Hirundinidae1",1981,"CA-BC-9",9.12258834368222,7.08940705887806,7.37694740390656,8.38446053196588,9.96504365917874,11.533836878433,12.0771035257369
"Hirundinidae1",1982,"CA-BC-9",8.54356315434374,6.69488408039514,6.94477645119696,7.86034018082127,9.30104556717122,10.5795692122196,11.0376220989356
"Hirundinidae1",1983,"CA-BC-9",8.25090141362688,6.37554080837034,6.65882984099863,7.57622894844925,8.98336120405194,10.1500231147064,10.6294235111085
"Hirundinidae1",1984,"CA-BC-9",8.16043671926867,6.43384408890274,6.69602803922839,7.53378373794068,8.85285400589507,9.89394504116511,10.3185145586462
"Hirundinidae1",1985,"CA-BC-9",7.67763276852733,5.92444526017374,6.17699834660858,7.05690908417606,8.29878980549509,9.29462171634819,9.60397343007108
"Hirundinidae1",1986,"CA-BC-9",7.91837197275441,6.29771998495342,6.54183735306963,7.30335021676145,8.66407815182439,9.93511015048445,10.4256256659132
"Hirundinidae1",1987,"CA-BC-9",7.27414811028241,5.80858398684763,6.01002678082448,6.70127832212675,7.90626242248093,8.93001672859367,9.38471042103887
"Hirundinidae1",1988,"CA-BC-9",6.52713611659821,5.14875496470506,5.35815220587399,6.05739481649486,7.0822976885239,7.96496685140694,8.26235845489939
"Hirundinidae1",1989,"CA-BC-9",5.96888899249631,4.58101180745185,4.80265742642005,5.47234996611401,6.47606868853104,7.21854092633355,7.50363095046659
"Hirundinidae1",1990,"CA-BC-9",5.50764092559343,4.28923036901021,4.49269046653876,5.09153195692234,5.94961255820824,6.68761580386691,6.92634142683979
"Hirundinidae1",1991,"CA-BC-9",5.14422082759726,4.06778837666123,4.24268684624187,4.7662383214048,5.56322024821309,6.23507717091056,6.45794300073965
"Hirundinidae1",1992,"CA-BC-9",4.65286877424749,3.67281666933733,3.81110150529381,4.3056413994642,5.03775999397979,5.66062188908092,5.87097280631386
"Hirundinidae1",1993,"CA-BC-9",4.41510995954135,3.54962142711414,3.68952814373916,4.10318885482693,4.77084469360684,5.37106645085698,5.56352071366621
"Hirundinidae1",1994,"CA-BC-9",4.17666539791579,3.33847756139784,3.4615415246431,3.86322585063527,4.51285658327762,5.14854531994016,5.34971266847503
"Hirundinidae1",1995,"CA-BC-9",3.8604741172621,3.10407542804797,3.22223163529837,3.58376994636757,4.17228844063806,4.76296901838815,4.92842071542025
"Hirundinidae1",1996,"CA-BC-9",3.40706978538679,2.67274539634856,2.79479678031947,3.14395077621416,3.67938181971493,4.13772561151623,4.31666590489881
"Hirundinidae1",1997,"CA-BC-9",3.13659916025038,2.42517229085845,2.55264198674857,2.90661792750694,3.40721793213117,3.84087550908456,4.02300085752783
"Hirundinidae1",1998,"CA-BC-9",2.73348336020321,2.06667236647166,2.18182953723258,2.50615515000832,2.96049547488637,3.32422385611635,3.43282400918761
"Hirundinidae1",1999,"CA-BC-9",2.60338870914359,2.07869955822211,2.16440269154467,2.4158168775725,2.81463581152505,3.16136280242797,3.30640227311189
"Hirundinidae1",2000,"CA-BC-9",2.28454829110742,1.74855744962008,1.85896414823626,2.10878350236239,2.47303306585391,2.76068903573915,2.86495810807663
"Hirundinidae1",2001,"CA-BC-9",2.0649413902635,1.58694763576818,1.67106844009333,1.90787899839234,2.24223209136022,2.50615831043066,2.61037507730736
"Hirundinidae1",2002,"CA-BC-9",1.99619047806701,1.57396570872304,1.63451788460563,1.84569120651873,2.14852491285375,2.40268481274213,2.48911775655791
"Hirundinidae1",2003,"CA-BC-9",1.85142509077232,1.40984715903734,1.49374927918301,1.70092394147288,2.00568410183785,2.2485122848133,2.32534220049006
"Hirundinidae1",2004,"CA-BC-9",1.82860172449372,1.43640909494184,1.4977352793785,1.68858959800987,1.97527785819509,2.23449314978964,2.32435431097477
"Hirundinidae1",2005,"CA-BC-9",1.84427691283969,1.46416991061207,1.51876128517135,1.70237565004816,2.00035483140407,2.27231237358007,2.35571311598266
"Hirundinidae1",2006,"CA-BC-9",1.8575537969961,1.46702948689309,1.5227623521903,1.70659447417016,2.01590602829021,2.31716424851312,2.45106419481827
"Hirundinidae1",2007,"CA-BC-9",1.76054942664335,1.38358127752969,1.43275284956638,1.62082779607082,1.91230839634317,2.17216612845823,2.25642064128841
"Hirundinidae1",2008,"CA-BC-9",1.66222335472109,1.26039845436025,1.32944878364537,1.52452330145467,1.80201758074501,2.0134949274669,2.07941313473326
"Hirundinidae1",2009,"CA-BC-9",1.68073652424293,1.30275092469235,1.3612073659249,1.5435488310144,1.82781221435536,2.07714445499355,2.1529919778588
"Hirundinidae1",2010,"CA-BC-9",1.53858186354474,1.16352743385242,1.23341656727681,1.40887449996728,1.6751725920562,1.88187433953505,1.9466624344083
"Hirundinidae1",2011,"CA-BC-9",1.58878254820824,1.23162893884676,1.28695613243911,1.46063075281229,1.74060437538204,1.98640473413301,2.08838374491447
"Hirundinidae1",2012,"CA-BC-9",1.57962080582055,1.21686473468344,1.27152298138892,1.43566936459758,1.73171720062695,2.0273217652067,2.13068727664528
"Hirundinidae1",2013,"CA-BC-9",1.43369130473069,1.08905169840759,1.13839466965989,1.30747801120513,1.57656026695725,1.80886969026015,1.88907507368826
"Hirundinidae1",2014,"CA-BC-9",1.43457523973255,1.09445124012613,1.1420464676195,1.30422321085138,1.58485834694411,1.86500306846293,1.96247958032949
"Hirundinidae1",2015,"CA-BC-9",1.29782424726655,0.969051477685343,1.01809038977038,1.17367088021902,1.4357447421667,1.63917333964883,1.69809237801118
"Hirundinidae1",2016,"CA-BC-9",1.22919653786777,0.879968712744357,0.94246298819155,1.10049457041175,1.36600305353641,1.5912365162266,1.6615736748558
"Hirundinidae1",2017,"CA-BC-9",1.16132760779413,0.820628526249313,0.86469741057294,1.02491759265309,1.30632169894187,1.53084656623003,1.61089819667654
"Hirundinidae1",2018,"CA-BC-9",1.1118914414452,0.731029461179357,0.783674880326829,0.967938420282859,1.28976923750182,1.54899586504585,1.64505823358917
"Hirundinidae1",2019,"CA-BC-9",1.02440533719579,0.635589369685318,0.689125915341936,0.858967163911725,1.21094556156097,1.49441316564852,1.60634337793653
"Hirundinidae1",2009,"Continental",8.99976023349269,8.79413763134442,8.82679561292554,8.92292374566656,9.06893129062824,9.16704621791404,9.19678161497598
"Hirundinidae1",2010,"Continental",8.87645596526356,8.68603804542916,8.71197700644901,8.80700772296633,8.94338274086279,9.03877254982297,9.06859740177462
"Hirundinidae1",2011,"Continental",8.76580616225833,8.57172381988566,8.60348989031858,8.69977911914171,8.83615498100385,8.92982356057006,8.9613952913581
"Hirundinidae1",2012,"Continental",8.73148097548344,8.53822177514373,8.56653701290726,8.66335806671776,8.8017470937349,8.90318475222108,8.9357478725375
"Hirundinidae1",2013,"Continental",8.32149371675596,8.13291881700868,8.16349457243696,8.25600558211446,8.38213634570647,8.47619740223825,8.50615949986411
"Hirundinidae1",2014,"Continental",8.27232292870116,8.0933965053086,8.12222571333199,8.20985161269442,8.33419575732828,8.42835362637339,8.45570555689426
"Hirundinidae1",2015,"Continental",8.33572625669582,8.1519045964912,8.18098839859318,8.26973420432285,8.40059129128174,8.4942732321296,8.53102619262317
"Hirundinidae1",2016,"Continental",8.11606206196072,7.93157196893909,7.96121475796045,8.05172763626583,8.1783632507293,8.27459617187457,8.30785668124627
"Hirundinidae1",2017,"Continental",7.97750395715244,7.79255418985819,7.82030332051551,7.91296902261276,8.04440370875897,8.14170738242384,8.17820831107576
"Hirundinidae1",2018,"Continental",7.8396349398533,7.64746158437681,7.67461147935217,7.77043153930042,7.91162891634766,8.01470479636198,8.05465129580556
"Hirundinidae1",2019,"Continental",7.40722920672571,7.18751559983501,7.22550650186342,7.33174848604828,7.48336063938091,7.58992719983661,7.63550680654663
"Hirundinidae1",2009,"BC",2.24062878051034,1.85615485814445,1.90512959358643,2.09715890296098,2.38964512325228,2.64193567658946,2.71861287655457
"Hirundinidae1",2010,"BC",2.18961344353956,1.81953548537867,1.87068356686773,2.06020439599853,2.32731218121318,2.54983783019137,2.62516036515785
"Hirundinidae1",2011,"BC",2.17247180189935,1.79655190149071,1.87040011007407,2.04077514061499,2.31809391639062,2.557116306511,2.63459890235304
"Hirundinidae1",2012,"BC",2.13183944123612,1.76253424928243,1.81860070607629,1.99697923857332,2.26484824947995,2.48025545795263,2.55665109973168
"Hirundinidae1",2013,"BC",2.1117998273787,1.74776102616014,1.80243418847982,1.97550133766882,2.24707071377722,2.46418415187206,2.54793678033515
"Hirundinidae1",2014,"BC",2.06505845256814,1.70994482752293,1.75803653220102,1.92955046290791,2.20824019161467,2.42557296990763,2.50359085293425
"Hirundinidae1",2015,"BC",1.96091278287241,1.60312018461243,1.65640314274132,1.83562341663691,2.09958971017487,2.30796591385702,2.38905696801485
"Hirundinidae1",2016,"BC",1.90091903968937,1.54149849674047,1.5997511536218,1.76459568808039,2.04206117162655,2.25616672693421,2.33348316055678
"Hirundinidae1",2017,"BC",2.00585828244586,1.61073190838412,1.66669319984542,1.86737414261892,2.16334221972421,2.41800785020775,2.51734169170601
"Hirundinidae1",2018,"BC",2.06393878456156,1.60999128704838,1.68240173578769,1.91007488961464,2.24051034555081,2.50810368636437,2.58793344774919
"Hirundinidae1",2019,"BC",1.93621847737669,1.48421136350698,1.55283686649302,1.77048051868444,2.11078601279418,2.3922583258867,2.50169251715392
"Hirundinidae1",2009,"CA-BC-10",1.51761268243163,1.05922864697692,1.12936371131507,1.34596963493156,1.70092770069416,2.01263804246177,2.13563079496096
"Hirundinidae1",2010,"CA-BC-10",1.52368411699564,1.11077718262223,1.16892625167551,1.36813873672781,1.69797386706985,1.98493285064318,2.09107702370571
"Hirundinidae1",2011,"CA-BC-10",1.55038438501918,1.13391330837533,1.19045957802603,1.38604706640267,1.73067929422433,2.04462534800009,2.17640216960609
"Hirundinidae1",2012,"CA-BC-10",1.46699375189629,1.04236904735789,1.09748313478523,1.3044212616824,1.64427155161203,1.9371411745779,2.04994096488264
"Hirundinidae1",2013,"CA-BC-10",1.39738133305464,1.00061544298649,1.05291029046049,1.24564849824985,1.56069860520817,1.8426858770839,1.93973198051332
"Hirundinidae1",2014,"CA-BC-10",1.32256767379831,0.936063838027409,0.992733172633574,1.17456993425525,1.48097622491197,1.73086421661248,1.83550404996986
"Hirundinidae1",2015,"CA-BC-10",1.1496459229298,0.821161987717971,0.857896281286965,1.02347604530718,1.28411431537197,1.49599684745158,1.56412558339523
"Hirundinidae1",2016,"CA-BC-10",1.09999713290842,0.73624146722266,0.792652869016456,0.965871655626047,1.25461524064886,1.50524547488232,1.60045651345106
"Hirundinidae1",2017,"CA-BC-10",1.15583620712059,0.778279054745824,0.835382819478165,1.01437816505364,1.31630935730576,1.58823808158104,1.6684573765744
"Hirundinidae1",2018,"CA-BC-10",1.42979952844328,0.982746190200238,1.0426141807672,1.25763617168379,1.63247305304893,1.96663364092253,2.10727346290202
"Hirundinidae1",2019,"CA-BC-10",1.16014179036761,0.764053982599117,0.820606281282303,1.01139787512715,1.3446146400292,1.65652864785107,1.76400312455652
"Hirundinidae1",2009,"CA-BC-5",4.48583928750062,3.44432670691822,3.57954750804259,4.1134864624141,4.89162826013527,5.55772495631406,5.77758318399066
"Hirundinidae1",2010,"CA-BC-5",4.33373116631225,3.3169947140783,3.46321821621478,3.97989317758661,4.72333108279624,5.35696650223681,5.57690255542158
"Hirundinidae1",2011,"CA-BC-5",4.2271614084116,3.18993759722211,3.35476712951016,3.86209770122974,4.59743507409618,5.25252573937163,5.47428745103162
"Hirundinidae1",2012,"CA-BC-5",4.20716433770553,3.24545339475316,3.38741704139469,3.85441926011983,4.56189394557986,5.19322336723786,5.40615651534352
"Hirundinidae1",2013,"CA-BC-5",4.28933093444725,3.29200542232116,3.42390869846345,3.9235683661443,4.68033820836763,5.34551456337818,5.56637722758981
"Hirundinidae1",2014,"CA-BC-5",4.26649085870667,3.22591316402395,3.37616872615713,3.89715235904008,4.66031605832645,5.3430469544804,5.54699610502643
"Hirundinidae1",2015,"CA-BC-5",4.27161374389224,3.17060578291753,3.33158107874917,3.86457566011962,4.67712939100192,5.37118468925815,5.58520651799293
"Hirundinidae1",2016,"CA-BC-5",4.14641285426615,3.05849524225959,3.17612201635757,3.74708549454434,4.56231695797843,5.21374864224852,5.43346244564641
"Hirundinidae1",2017,"CA-BC-5",4.45209184530914,3.23149963898162,3.44027791331173,4.00589365898976,4.93769090710395,5.8017018757183,6.09226423079552
"Hirundinidae1",2018,"CA-BC-5",4.10436196311578,2.85296759840436,3.01769459722888,3.64419886011056,4.61135232761753,5.38031631866928,5.70610486604955
"Hirundinidae1",2019,"CA-BC-5",4.168197660912,2.83950815353744,3.03809287115135,3.65328024253101,4.72743480003843,5.59507954907289,6.04092104595201
"Hirundinidae1",2009,"CA-BC-6",0.819815378782718,0.436306949970533,0.475584898551515,0.648101132061027,1.0429857306934,1.50354969189216,1.66672693150242
"Hirundinidae1",2010,"CA-BC-6",0.805542696365684,0.41827879557145,0.463057149424431,0.6396226869793,1.02073538096721,1.44529394532055,1.61713429688903
"Hirundinidae1",2011,"CA-BC-6",0.799181059568728,0.417366421028552,0.457598814637923,0.635528216043473,1.00990210596165,1.41178978589321,1.56436393362707
"Hirundinidae1",2012,"CA-BC-6",0.798099457529902,0.411061715530189,0.457741570101159,0.638238286359608,1.01286330408605,1.40360660553056,1.56607627119885
"Hirundinidae1",2013,"CA-BC-6",0.834334853106133,0.435770513183317,0.486373969525051,0.669078899958873,1.05065723192185,1.47509552062314,1.64992347671399
"Hirundinidae1",2014,"CA-BC-6",0.851741286881097,0.454459267094085,0.495493637337147,0.68234062304285,1.06911606465674,1.4980828711149,1.71223469265588
"Hirundinidae1",2015,"CA-BC-6",0.848236311811182,0.442321188868458,0.489754578981914,0.677571582068703,1.05026300730322,1.4725931525745,1.63768044134493
"Hirundinidae1",2016,"CA-BC-6",0.851401591197371,0.440421490448619,0.48258068457096,0.671879581685532,1.07209094440033,1.51517393007059,1.67525205435282
"Hirundinidae1",2017,"CA-BC-6",0.840522497508424,0.400698544844779,0.44727994522714,0.650541877494109,1.06381120718377,1.50632661986874,1.70315187312873
"Hirundinidae1",2018,"CA-BC-6",0.889764997764368,0.411740456989961,0.46765744297396,0.682494580927488,1.14893279775758,1.65032592382731,1.87082702464607
"Hirundinidae1",2019,"CA-BC-6",0.852236900084529,0.372522152547898,0.417483246176189,0.634507376082208,1.11726403952149,1.65825585892895,1.90294317633585
"Hirundinidae1",2009,"CA-BC-9",1.68073652424293,1.30275092469235,1.3612073659249,1.5435488310144,1.82781221435536,2.07714445499355,2.1529919778588
"Hirundinidae1",2010,"CA-BC-9",1.53858186354474,1.16352743385242,1.23341656727681,1.40887449996728,1.6751725920562,1.88187433953505,1.9466624344083
"Hirundinidae1",2011,"CA-BC-9",1.58878254820824,1.23162893884676,1.28695613243911,1.46063075281229,1.74060437538204,1.98640473413301,2.08838374491447
"Hirundinidae1",2012,"CA-BC-9",1.57962080582055,1.21686473468344,1.27152298138892,1.43566936459758,1.73171720062695,2.0273217652067,2.13068727664528
"Hirundinidae1",2013,"CA-BC-9",1.43369130473069,1.08905169840759,1.13839466965989,1.30747801120513,1.57656026695725,1.80886969026015,1.88907507368826
